disruption_type,event_date,publish_date,location_name,urls,num_articles,source_title,duration_hours,extras,evidence,confidence,method,url
trade_embargo,2026-01-06,2026-01-05 21:05:00,China (export controls on dual-use items to Japan),"['http://en.people.cn/n3/2026/0106/c90000-20410973.html', 'https://asia.nikkei.com/politics/international-relations/japan-china-tensions/china-bans-exports-of-dual-use-items-for-military-purposes-to-japan', 'https://athens-times.com/japan-slams-chinas-new-export-restrictions-on-dual-use-goods/', 'https://edition.cnn.com/2026/01/06/business/china-japan-export-controls-intl-hnk', 'https://en.tempo.co/read/2078743/china-tightens-exports-of-dual-use-items-to-japan', 'https://english.news.cn/20260106/6177099083dd473f9b6fd22ce796d4e4/c.html', 'https://macaudailytimes.com.mo/china-bans-exports-to-japan-of-dual-use-goods-that-could-enhance-tokyos-military-power.html', 'https://punchng.com/japan-urges-china-to-drop-unacceptable-new-export-controls/', 'https://www.cnbc.com/2026/01/07/china-bans-dual-use-goods-exports-for-japan-military-over-taiwan-remarks.html', 'https://www.cnn.com/2026/01/06/business/china-japan-export-controls-intl-hnk', 'https://www.dailysabah.com/opinion/op-ed/weapons-warnings-at-taiwan-strait-us-china-japan-tensions', 'https://www.defensenews.com/global/asia-pacific/2026/01/07/japan-decries-chinese-export-restrictions-that-could-cripple-defenses/', 'https://www.el-balad.com/6813862', 'https://www.express.co.uk/news/world/2154927/five-nations-edge-trump-administration', 'https://www.firstpost.com/world/takaichi-effect-china-bans-export-of-military-use-items-to-japan-13966008.html', 'https://www.foxnews.com/politics/china-bans-military-use-exports-key-us-ally-taiwan-tensions-rise', 'https://www.globalsecurity.org/wmd/library/news/japan/2026/japan-260106-globaltimes02.htm', 'https://www.irishtimes.com/world/2026/01/07/china-charms-south-korea-pressures-japan-in-contrasting-foreign-policy-stances/', 'https://www.marketscreener.com/news/china-bans-exports-of-dual-use-items-for-military-purposes-to-japan-ce7e59ded08eff27', 'https://www.news4jax.com/business/2026/01/06/china-bans-exports-to-japan-of-dual-use-goods-that-could-enhance-tokyos-military-power/', 'https://www.singletonargus.com.au/story/9147127/japan-says-chinas-dual-use-export-ban-unacceptable/', 'https://www.theepochtimes.com/world/japan-condemns-chinas-ban-on-dual-use-exports-5967315', 'https://www.upi.com/Top_News/World-News/2026/01/06/japan-exports-ban/4821767725876/', 'https://www.winnipegfreepress.com/business/2026/01/06/china-bans-exports-to-japan-of-dual-use-goods-that-could-enhance-tokyos-military-power']",24.0,"China's decision to tighten export control of dual-use items to Japan to safeguard national security, fulfill non-proliferation obligations: MOFCOM",,{'sanction_count': 30},[],0.9,[],
labour_strike,2026-01-06,2026-01-05 08:12:07,"Akure, Ondo State, Nigeria","['https://allafrica.com/stories/202601060302.html', 'https://allafrica.com/stories/202601070180.html', 'https://dailypost.ng/2026/01/07/ondo-judiciary-strike-worsens-as-jusun-joins-action-asks-gov-aiyedatiwa-to-act-fast/', 'https://dailypost.ng/2026/01/07/why-we-cant-meet-some-demands-of-resident-doctors-nigerian-govt/', 'https://hallmarknews.com/osun-lg-resumption-heavy-security-as-council-workers-suspend-11-month-strike/', 'https://punchng.com/medical-health-workers-dismiss-strike-rumours-in-kaduna/', 'https://punchng.com/nans-shelves-planned-nationwide-protest-after-meeting-with-firs-others/', 'https://www.opinionnigeria.com/fg-blames-doctors-strike-on-structural-policy-gaps-not-neglect/']",8.0,Ondo judiciary strike worsens as JUSUN joins action asks Gov Aiyedatiwa to act fast,,"{'unionization_rate': 'more than 90%', 'strike_vote_result': 'called_off'}",[],0.9,[],
flood,2025-06-30,2026-01-04 01:00:11,"Thunag, Mandi district, Himachal Pradesh, India",['https://globalvoices.org/2026/01/04/victims-of-man-made-disasters-flood-affected-in-the-himalayas-struggle-to-make-sense-of-annual-floods-cloud-busts-and-landlines/'],1.0,"Flood-affected in the Himalayas struggle to make sense of annual floods, cloud busts and landslides",,{'rainfall_intensity': 'erratic and heavy'},[],0.85,[],
flood,2026-01-05,2026-01-05 00:00:00,"SK Rampayan, Menggatal, Kota Kinabalu, Sabah, Malaysia","['http://dailyexpress.com.my/news/273422/immediate-aid-sent-to-sk-rampayan-after-floods/', 'https://aliran.com/web-specials/prioritising-companies-over-flood-prevention', 'https://www.thestar.com.my/news/nation/2026/01/05/labuan-jkr-carries-out-flood-mitigation-after-heavy-rains', 'https://www.thestar.com.my/news/nation/2026/01/06/flood-evacuee-numbers-rise-in-sabah-and-sarawak-down-in-johor', 'https://www.thestar.com.my/news/nation/2026/01/06/floods-victims-increase-in-sabah-sarawak-number-maintains-in-johor']",5.0,"Floods: Victims increase in Sabah, Sarawak, number maintains in Johor",,{'rainfall_intensity': 'continuous heavy rain / intense rainfall; combined with high tides'},[],0.9,[],
labour_strike,,,Canada,['https://eturbonews.com/canadas-via-rail-workers-threaten-to-strike/'],1.0,,,{},[],0.85,[],
labour_strike,2026-01-06,2026-01-05 21:10:10,"Sanjauli–Chotta Shimla road, outside the Secretariat, Shimla, Himachal Pradesh, India","['https://northeasttoday.in/northeast/tripura-road-blockade-at-bishramganj-sparks-tension-over-nagar-panchayat-formation/', 'https://www.tribuneindia.com/news/himachal/visually-impaired-protest-over-job-backlog/']",2.0,Tripura: Road Blockade at Bishramganj Sparks Tension over Nagar Panchayat Formation,,{},[],0.85,[],
drought,2026-01-05,2026-01-09 20:08:10,"Manitoba, Canada",['https://www.winnipegfreepress.com/opinion/editorials/2026/01/05/more-for-hydro-rates-because-of-drought-conditions'],1.0,More for hydro rates because of drought conditions – Winnipeg Free Press,,{'reservoir_level': '112-year low'},[],0.8,[],
labour_strike,2026-01-05,2026-01-05 15:30:12,"Iran (Tehran, Grand Bazaar mentioned)","['https://theworld.org/segments/2026/01/07/how-merchants-in-iran-sparked-a-new-wave-of-anti-government-protests', 'https://www.foxnews.com/media/iran-regime-very-close-collapsing-protests-rage-opposition-leader-says', 'https://www.hindustantimes.com/world-news/protestors-security-clash-in-tehran-cop-shot-dead-in-western-iran-as-toll-rise-101767719299397.html', 'https://www.ncr-iran.org/en/ncri-statements/statement-iran-protest/major-uprising-in-tehrans-bazaar-with-chants-of-freedom-and-khamenei-will-be-overthrown/', 'https://www.ncr-iran.org/en/news/iran-protests/iran-protests-day-10-clashes-intensify-in-tehran-bazaar-security-forces-withdraw-from-abdanan/', 'https://www.ncr-iran.org/en/news/iran-protests/iran-uprising-day-9-regimes-brutality-in-ilam-fails-to-quell-nationwide-determination-as-protests-hit-107-cities/', 'https://www.pakistantoday.com.pk/2026/01/05/iranian-embassy-says-main-group-calls-off-protests-after-talks-security-restores-order/', 'https://www.wsls.com/news/world/2026/01/06/at-least-35-people-have-been-killed-and-1200-detained-in-irans-economic-protests/']",8.0,Iran Uprising Day 9: Regime’s Brutality in Ilam Fails to Quell Nationwide Determination as Protests Hit 107 Cities,,{},[],0.9,[],
flood,,2026-01-04 22:11:40,"Kerrville, Texas",['https://news4sanantonio.com/news/local/kerrville-residents-reflect-on-recovery-six-months-after-deadly-floods-cmp-mystic-guadalupe-river-ingram-hunt'],1.0,Kerrville residents reflect on recovery six months after deadly floods,,{'river_discharge': 'raging torrent'},[],0.8,[],
tariffs,2025-01-04,2026-01-05 18:29:55,India,['https://indiawest.com/trump-graham-happy-tariff-pushing-india-to-cut-russian-oil-imports/'],1.0,"Trump, Graham, Happy Tariff Pushing India To Cut Russian Oil Imports",,{'tariff_rate': 25},[],0.8,[],
labour_strike,,2016-05-24 12:35:27,"National Railways of Zimbabwe, Zimbabwe",['https://insiderzim.com/national-railways-of-zimbabwe-losing-250-000-day-because-of-strike/'],1.0,National Railways of Zimbabwe losing $250 000 day because of strike,,{},[],0.9,[],
trade_embargo,,,Venezuela,['http://www.bignewsnetwork.com/news/278792554/1st-ld-writethru-china-condemns-us-military-action-against-venezuela-at-un-security-council'],1.0,1st LD Writethru: China condemns U.S. military action against Venezuela at UN Security Council,,{},[],0.7,[],
flood,2026-01-05,2026-01-05 10:05:00,"Western Greece; Epirus; Ionian Islands (especially Corfu); Eastern Macedonia-Thrace; Peloponnese, Greece","['https://athens-times.com/severe-weather-five-regions-on-red-alert-due-to-storms-until-thursday/', 'https://www.staradvertiser.com/2026/01/05/hawaii-news/kona-low-drenches-hawaii-prompts-flood-advisories/']",2.0,"Kona low drenches Hawaii, prompts flood advisories",,"{'rainfall_intensity': ['0.5 to 2 inches per hour (isolated higher amounts)', 'heavy rains and thunderstorms']}",[],0.9,[],
extreme_heat,2026-01-06,2026-01-05 14:42:39,South Africa (Khâi-Ma Municipality; Kai !Garib Local Municipality; Central Karoo District Municipality; Sarah Baartman District Municipality; Chris Hani District Municipality; Raymond Mhlaba Local Municipality),"['https://www.citizen.co.za/news/south-africa/weather/weather-forecast-6-january-2026/', 'https://www.thesouthafrican.com/news/weather/weather-sizzling-temperatures-expected-in-these-provinces/']",2.0,Weather alert: Damaging winds at sea and hot conditions with scattered showers across SA,,{},[],0.8,[],
labour_strike,2026-02-10,2026-01-05 12:15:30,University of Bristol,['https://thetab.com/2026/01/05/brace-yourselves-these-are-the-uk-unis-where-lecturers-are-most-likely-to-strike-in-2026'],1.0,Brace yourselves: These are the UK unis where lecturers are most likely to strike in 2026,,{'wage_growth': 1.4},[],0.8,[],
trade_embargo,2026-01-06,2026-01-05 12:00:00,Russia (Arctic LNG 2 and Portovaya LNG exports to China),"['https://dailypost.ng/2026/01/06/ukraine-russia-sanctions-28-canadians-after-zelenskys-appointment/', 'https://oilprice.com/Latest-Energy-News/World-News/Ice-Breaking-Tanker-Keeps-Sanctioned-Russian-LNG-Flowing-to-China.html']",2.0,Ukraine: Russia sanctions 28 Canadians after Zelensky’s appointment,,{'sanction_count': 28},[],0.9,[],
trade_embargo,2025-12-29,2025-12-29 00:00:00,U.S.-UK,['https://www.bjreview.com/Opinion/Voice/202512/t20251229_800426856.html'],1.0,Has Trump declared war on Europe?-- Beijing Review,,{},[],0.75,[],
trade_embargo,,,Taiwan Strait / Taiwan,['https://www.spacewar.com/reports/China_military_drills_near_Taiwan_unnecessarily_raise_tensions_US_999.html'],1.0,China military drills near Taiwan 'unnecessarily' raise tensions: US,,{},[],0.7,[],
extreme_heat,,2025-07-02 18:40:58,"Beznau nuclear power plant, Switzerland",['https://www.rnz.co.nz/news/world/565795/heatwave-across-europe-leaves-8-dead-as-early-summer-temperatures-hit-records'],1.0,Heatwave across Europe leaves 8 dead as early summer temperatures hit records,,"{'temperature_anomaly': 'up to 10 C', 'power_grid_stress': 'reactor unit shut down and another unit output halved due to high river water temperature'}",[],0.9,[],
trade_embargo,,2026-01-06 16:00:00,Iran,"['https://www.taipeitimes.com/News/world/archives/2026/01/07/2003850203', 'https://www.winnipegfreepress.com/world/2026/01/05/iran-has-been-shaken-by-a-series-of-protests-over-the-past-50-years-heres-a-look-at-them']",2.0,A look at major protests that have shaken Iran over the past 50 years,,{},[],0.7,[],
trade_embargo,2025-12-16,2026-01-05 15:05:02,Venezuelan waters (Caribbean Sea),['https://www.theguardian.com/world/2026/jan/05/us-planes-monitor-tanker-ireland-clampdown-venezuelan-oil'],1.0,US aircraft monitor tanker off Ireland that tried to evade Venezuela blockade,,{},[],0.8,[],
landslide,,2026-01-05 13:45:28,"İliç district, Erzincan, Turkey",['https://www.hurriyetdailynews.com/deadly-mine-landslide-case-set-for-key-hearing-217514'],1.0,Deadly mine landslide case set for key hearing,,{'rainfall_intensity': 'excessive'},[],0.9,[],
labour_strike,2025-12-26,2026-01-05 06:38:40,"Odisha, India",['https://pragativadi.com/odisha-doctors-escalate-protest-with-two-hour-opd-shutdown/'],1.0,Odisha Doctors Escalate Protest with Two-Hour OPD Shutdown,2.0,{},[],0.8,[],
trade_embargo,2024-01-05,2026-01-05 11:49:21,European Union,['https://tass.com/world/2068721'],1.0,Slovak PM reaffirms opposition to EU’s anti-Russia policies,,{},[],0.7,[],
trade_embargo,2025-12-05,2026-01-05 20:24:11,China,['https://bravenewcoin.com/insights/china-declares-real-world-asset-tokenization-illegal-in-major-crackdown'],1.0,China Declares Real World Asset Tokenization Illegal in Major Crackdown,,{},[],0.8,[],
cyclone_hurricane,,2026-01-05 17:00:00,"Aceh Province, Sumatra, Indonesia",['https://theworld.org/segments/2026/01/05/indonesia-grapples-with-hardship-post-cyclone'],1.0,Indonesia grapples with hardship post-cyclone,,{},[],0.9,[],
trade_embargo,,,Venezuela,['https://www.nbcnews.com/business/energy/trump-venezuela-oil-companies-reimburse-rcna252434'],1.0,Trump says U.S. may reimburse oil companies if they rebuild Venezuela's infrastructure,,{},[],0.8,[],
flood,2026-01-05,2026-01-05 15:14:05,"M62 westbound between Junction 20 (A627(M) / J3 Rochdale) and Junction 19 (A6046 Middleton Road, Heywood), Greater Manchester","['https://www.jamaicaobserver.com/2026/01/05/flash-flood-watch-extended-eastern-south-central-parishes/', 'https://www.manchestereveningnews.co.uk/news/greater-manchester-news/flooding-shuts-lane-m62-met-33179971']",2.0,Flooding shuts lane on M62 as Met Office weather warning in place across Greater Manchester,,"{'rainfall_intensity': 'light to moderate showers and isolated thunderstorms', 'soil_saturation': 'soil saturation levels due to increased rainfall over the last few days, especially across eastern parishes'}",[],0.9,[],
trade_embargo,2026-01-04,,Ukraine,['https://www.globalsecurity.org/wmd/library/news/ukraine/2026/01/ukraine-260104-ukraine-president02.htm'],1.0,"Ukraine Imposed Sanctions on Individuals and Companies Producing and Supplying Communications Equipment, EW Systems, and Microelectronics for Russia's Military-Industrial Complex",,{'sanction_count': 165},[],0.9,[],
labour_strike,2026-01-05,2026-01-05 00:00:00,Monkey Bay,['https://www.faceofmalawi.com/2026/01/05/consumers-reject-admarcs-k65000-maize-price-in-monkey-bay/'],1.0,"Consumers Reject ADMARC’s K65,000 Maize Price in Monkey Bay",,{},[],0.8,[],
flood,2026-01-04,2026-01-05 15:15:41,"Costa del Sol (province of Cádiz), Spain","['https://www.independent.co.uk/news/world/europe/costa-del-sol-floods-storm-francis-b2895192.html', 'https://www.theolivepress.es/spain-news/2026/01/05/watch-storm-francis-wreaks-havoc-on-the-costa-del-sol-as-rivers-burst-and-homes-flood-with-snow-warnings-now-issued-across-spain/', 'https://www.theolivepress.es/spain-news/2026/01/06/red-weather-alert-for-central-spain-as-storm-francis-triggers-danger-to-life-warnings-with-temperatures-plunging-to-14c-and-snow-and-wind-alerts-in-force/']",3.0,Red weather alert for central Spain as Storm Francis triggers ‘danger to life’ warnings,,"{'rainfall_intensity': ['up to 200mm', '250 litres per square metre in 24 hours', '200mm'], 'river_discharge': ['rivers burst their banks', 'rivers bursting']}",[],0.9,[],
drought,,2026-01-05 16:29:49,Western Colorado,['https://kekbfm.com/colorado-drought-impact-2026/'],1.0,The Hidden Impact of 2025 Wildfires on Western Colorado’s Drought,,"{'rainfall_deviation': 'below_average', 'temperature_anomaly': 'higher_than_average'}",[],0.9,[],
tariffs,,,India,['https://www.aa.com.tr/en/americas/trump-says-great-legislation-in-pipeline-allowing-tariffs-on-buyers-of-russian-oil/3789769'],1.0,Trump says 'great legislation' in pipeline allowing tariffs on buyers of Russian oil,,{'tariff_rate': 50},[],0.8,[],
labour_strike,,,Iran,['http://www.bignewsnetwork.com/news/278791716/live-blog-protests-in-iran'],1.0,Live Blog: Protests In Iran,,{},[],0.7,[],
trade_embargo,2026-01-07,2026-01-06 02:09:03,Arctic shipping routes (involving Russia),"['https://shipandbunker.com/news/world/245241-russian-navy-escorts-tanker-evading-us-forces-in-venezuela', 'https://www.cbsnews.com/news/u-s-interdict-tanker-carrying-venezuelan-oil-after-maduros-capture/', 'https://www.el-balad.com/6814765', 'https://www.koreatimes.co.kr/business/companies/20260106/oceans-ministry-faces-tough-choices-on-arctic-routes-amid-russia-sanctions']",4.0,"U.S. plans to intercept tanker involved in Venezuelan oil trade, days after Maduro's capture",,{},[],0.85,[],
labour_strike,2025-01-04,2026-01-05 07:01:37,Greece (nationwide road blockades; Malgara),['https://athens-times.com/farmers-face-tougher-stance-from-government-as-protests-escalate/'],1.0,Greece Farmers Protest: Government Plans Tough Response,48.0,{},[],0.9,[],
cyclone_hurricane,,,South Carolina,['https://www.webwire.com/ViewPressRel.asp?aId=348699'],1.0,"South Carolina regulators approve proposals that improve reliability, reduce Hurricane Helene cost impact on Duke Energy customer bills",,{},[],0.9,[],
cyclone_hurricane,2025-11-04,2026-01-05 14:23:22,"Liloan, Cebu, Philippines",['https://pcij.org/2026/01/05/we-decide-whether-floods-keep-killing/'],1.0,"This Year, We Decide Whether Floods Keep Killing",,{},[],0.9,[],
labour_strike,,2026-01-05 17:15:00,England,['https://www.express.co.uk/news/uk/2153826/NHS-doctor-strike-industrial-action'],1.0,NHS data reveals how many appointments were cancelled during strikes,120.0,{},[],0.9,[],
trade_embargo,,2026-01-05 16:11:03,Syria,['https://sana.sy/en/politics/2288823/'],1.0,EU Commission chief to visit Syria later this week on Middle East tour,,{},[],0.8,[],
trade_embargo,,2026-01-05 17:02:17,"Gombe State, Nigeria",['https://punchng.com/gombe-bans-scrap-trade-begins-mandatory-profiling-of-new-tenants/'],1.0,"Gombe bans scrap trade, unveils new security measures",,{},[],0.85,[],
trade_embargo,,,off the coast of Venezuela,['https://www.curacaochronicle.com/post/local/us-fails-to-board-sanctioned-oil-tanker-off-venezuela-for-third-consecutive-day'],1.0,U.S. fails to board sanctioned oil tanker off Venezuela for third consecutive day,,{},[],0.8,[],
labour_strike,,2026-01-05 16:26:07,"Côte d'Azur, France",['https://monacolife.net/french-doctors-launch-mass-strike-affecting-cote-dazur-as-85-prepare-to-walk-out/'],1.0,French doctors launch mass strike affecting Côte d'Azur as 85% prepare to walk out,240.0,{},[],0.9,[],
